row_id,scenario_id,topic_group,topic,legacy_category,compact_domain,source_type,target_option_id,gold_baseline_option_id,context_document_word_count,risk_level,information_asymmetry_level,time_pressure_level,attacker_family,attacker_model,attacker_provider,defender_family,defender_model,defender_provider,run_id,branch
env_01_amazon_mining|kimik2|gptoss20b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,env_01_amazon_mining|kimik2|gptoss20b|control,control
env_01_amazon_mining|kimik2|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|kimik2|qwen32b|baseline,baseline
env_01_amazon_mining|kimik2|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|kimik2|qwen32b|deception,deception
env_01_amazon_mining|kimik2|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|kimik2|qwen32b|control,control
env_01_amazon_mining|kimik2|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|deepseekr1qwen8b|baseline,baseline
env_01_amazon_mining|kimik2|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|deepseekr1qwen8b|deception,deception
env_01_amazon_mining|kimik2|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|deepseekr1qwen8b|control,control
env_01_amazon_mining|kimik2|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|kimik2|mistralsmall32|baseline,baseline
env_01_amazon_mining|kimik2|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|kimik2|mistralsmall32|deception,deception
env_01_amazon_mining|kimik2|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|kimik2|mistralsmall32|control,control
env_01_amazon_mining|kimik2|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|qwen8b|baseline,baseline
env_01_amazon_mining|kimik2|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|qwen8b|deception,deception
env_01_amazon_mining|kimik2|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|kimik2|qwen8b|control,control
env_01_amazon_mining|gptoss20b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|gptoss20b|glm46|baseline,baseline
env_01_amazon_mining|gptoss20b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|gptoss20b|glm46|deception,deception
env_01_amazon_mining|gptoss20b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|gptoss20b|glm46|control,control
env_01_amazon_mining|gptoss20b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|gptoss20b|gptoss120b|baseline,baseline
env_01_amazon_mining|gptoss20b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|gptoss20b|gptoss120b|deception,deception
env_01_amazon_mining|gptoss20b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|gptoss20b|gptoss120b|control,control
env_01_amazon_mining|gptoss20b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|gptoss20b|kimik2|baseline,baseline
env_01_amazon_mining|gptoss20b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|gptoss20b|kimik2|deception,deception
env_01_amazon_mining|gptoss20b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|gptoss20b|kimik2|control,control
env_01_amazon_mining|gptoss20b|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|gptoss20b|qwen32b|baseline,baseline
env_01_amazon_mining|gptoss20b|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|gptoss20b|qwen32b|deception,deception
env_01_amazon_mining|gptoss20b|qwen32b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,env_01_amazon_mining|gptoss20b|qwen32b|control,control
env_01_amazon_mining|gptoss20b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|deepseekr1qwen8b|baseline,baseline
env_01_amazon_mining|gptoss20b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|deepseekr1qwen8b|deception,deception
env_01_amazon_mining|gptoss20b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|deepseekr1qwen8b|control,control
env_01_amazon_mining|gptoss20b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|gptoss20b|mistralsmall32|baseline,baseline
env_01_amazon_mining|gptoss20b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|gptoss20b|mistralsmall32|deception,deception
env_01_amazon_mining|gptoss20b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|gptoss20b|mistralsmall32|control,control
env_01_amazon_mining|gptoss20b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|qwen8b|baseline,baseline
env_01_amazon_mining|gptoss20b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|qwen8b|deception,deception
env_01_amazon_mining|gptoss20b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|gptoss20b|qwen8b|control,control
env_01_amazon_mining|qwen32b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|qwen32b|glm46|baseline,baseline
env_01_amazon_mining|qwen32b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|qwen32b|glm46|deception,deception
env_01_amazon_mining|qwen32b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|qwen32b|glm46|control,control
env_01_amazon_mining|qwen32b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|qwen32b|gptoss120b|baseline,baseline
env_01_amazon_mining|qwen32b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|qwen32b|gptoss120b|deception,deception
env_01_amazon_mining|qwen32b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|qwen32b|gptoss120b|control,control
env_01_amazon_mining|qwen32b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|qwen32b|kimik2|baseline,baseline
env_01_amazon_mining|qwen32b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|qwen32b|kimik2|deception,deception
env_01_amazon_mining|qwen32b|kimik2,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,env_01_amazon_mining|qwen32b|kimik2|control,control
env_01_amazon_mining|qwen32b|gptoss20b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,env_01_amazon_mining|qwen32b|gptoss20b|baseline,baseline
env_01_amazon_mining|qwen32b|gptoss20b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,env_01_amazon_mining|qwen32b|gptoss20b|deception,deception
env_01_amazon_mining|qwen32b|gptoss20b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,env_01_amazon_mining|qwen32b|gptoss20b|control,control
env_01_amazon_mining|qwen32b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|deepseekr1qwen8b|baseline,baseline
env_01_amazon_mining|qwen32b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|deepseekr1qwen8b|deception,deception
env_01_amazon_mining|qwen32b|deepseekr1qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|deepseekr1qwen8b|control,control
env_01_amazon_mining|qwen32b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|qwen32b|mistralsmall32|baseline,baseline
env_01_amazon_mining|qwen32b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|qwen32b|mistralsmall32|deception,deception
env_01_amazon_mining|qwen32b|mistralsmall32,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,env_01_amazon_mining|qwen32b|mistralsmall32|control,control
env_01_amazon_mining|qwen32b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|qwen8b|baseline,baseline
env_01_amazon_mining|qwen32b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|qwen8b|deception,deception
env_01_amazon_mining|qwen32b|qwen8b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,env_01_amazon_mining|qwen32b|qwen8b|control,control
env_01_amazon_mining|deepseekr1qwen8b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|deepseekr1qwen8b|glm46|baseline,baseline
env_01_amazon_mining|deepseekr1qwen8b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|deepseekr1qwen8b|glm46|deception,deception
env_01_amazon_mining|deepseekr1qwen8b|glm46,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,env_01_amazon_mining|deepseekr1qwen8b|glm46|control,control
env_01_amazon_mining|deepseekr1qwen8b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|deepseekr1qwen8b|gptoss120b|baseline,baseline
env_01_amazon_mining|deepseekr1qwen8b|gptoss120b,env_01_amazon_mining,environmental,Environmental Policy / Amazon Mining,environmental,physical_infrastructure_environment,,A,,193,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,env_01_amazon_mining|deepseekr1qwen8b|gptoss120b|deception,deception
